order_id,customer_id,order_status_id,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
b800ea6bc1a4ef36509ee646e9fba841a,b06eddb5752756297c7bdbf1dd89cd36,1,2018-08-12 15:32:01,2018-08-12 15:45:54,2018-08-13 09:58:00,2018-08-24 17:04:03,2018-09-22 00:00:00
9b1e6dedd7de3097acb7948dfd8cc359a,4789cc608a76c22397fdf821a2bc2e88,1,2018-08-04 11:48:32,2018-08-05 16:31:58,2018-08-06 08:41:00,2018-08-09 20:56:06,2018-09-09 00:00:00
e7f861ca5d9143d8e586bd85b1aa5bdfa,e7a63b4918f846a8352704fb37e77763,1,2018-08-16 21:48:37,2018-08-16 22:05:11,2018-08-17 16:36:00,2018-08-23 20:16:55,2018-09-06 00:00:00
028cad58dbd393e348c73435f8192919a,a9d2550cb10dd002881bd53c1e65b8e6,1,2018-08-02 15:42:23,2018-08-02 15:55:18,2018-08-03 15:04:00,2018-08-11 01:06:47,2018-08-26 00:00:00
2ba9cedfe4113e91c29c82f4be24687da,7050e4e1b338bf7e54a532ff0f6710a4,1,2018-08-08 18:12:48,2018-08-08 18:25:28,2018-08-11 06:01:00,2018-09-01 15:04:49,2018-09-06 00:00:00
b72afa4aad9d75e39c6edeb6141a3a7ba,e9b4ca702b84a59c19e3c4f27a176182,1,2018-08-23 18:29:48,2018-08-24 10:31:45,2018-08-30 12:15:00,2018-09-02 23:21:46,2018-09-09 00:00:00
a7c96c67b28612698cc5e0fb735dad94a,a59b412d844d8ee85fe937ea21ec7c16,1,2018-08-29 20:23:34,2018-08-30 16:25:26,2018-09-17 14:33:00,2018-09-27 16:09:01,2018-09-21 00:00:00
820749211528f2ac3c371469c8dcff94a,f439a62be9d46893925dc9c101e2b80a,1,2018-08-29 20:17:44,2018-08-29 20:35:14,2018-08-30 15:46:00,2018-09-03 23:56:28,2018-09-21 00:00:00
b364399a0c864ced54841697ef73235ba,466730a200f279de9bec0f71ed929797,1,2018-08-02 21:24:39,2018-08-02 21:35:13,2018-08-03 15:59:00,2018-08-11 16:48:41,2018-09-10 00:00:00
03572de4ee0598b00c48f6de965fcf78a,bcd0281b473e8ed4e0a1e37d73e059f6,1,2018-08-26 13:46:21,2018-08-26 14:04:52,2018-08-30 11:14:00,2018-09-04 14:50:40,2018-09-14 00:00:00
15b43c7df18210a4d78cb043992d1ef5a,09c6fec25c3ac64f82417e456aa40ef1,1,2018-08-04 16:23:59,2018-08-05 16:32:20,2018-08-10 14:01:00,2018-08-11 15:28:22,2018-08-19 00:00:00
2e167a5acbb1c31fd50faac2ac3986d4a,84d873e3af10030dbdf741e8dac59fd5,1,2018-08-17 09:56:35,2018-08-18 04:35:13,2018-08-18 12:52:00,2018-08-23 21:28:44,2018-09-06 00:00:00
929244ee19bf60f57d300c49dd9cb3b2a,969cc483264bc757e873483f0f9de9d2,1,2018-08-24 13:19:39,2018-08-24 13:30:16,2018-08-24 14:30:00,2018-08-25 14:28:49,2018-09-03 00:00:00
fc52f0b6b2799aab381d22c1500ec63ea,b3f63321d868c01dfd7a025899954ec5,1,2018-08-06 14:49:06,2018-08-06 15:11:15,2018-08-10 14:16:00,2018-08-25 15:11:11,2018-08-31 00:00:00
2cc606fca85523eee5d51c8d9defe0a5a,09e3aaa17d44116c17b6627e5e9630d7,1,2018-08-15 07:08:12,2018-08-17 04:31:35,2018-08-23 11:31:00,2018-08-30 14:57:55,2018-09-13 00:00:00
fbf7da560930fa17715f1fa8e0b4ac81a,2e58777a6b707d57928e71c41917d673,1,2018-08-25 13:55:18,2018-08-25 14:05:41,2018-08-26 13:04:00,2018-08-31 21:04:02,2018-09-08 00:00:00
c3d8d92b4371e7710cdc67fcb1f49a34a,70d83f497931b7383fc1cf7de20675ff,1,2018-08-10 13:48:30,2018-08-10 14:05:17,2018-08-10 16:29:00,2018-08-25 19:54:40,2018-09-06 00:00:00
fd5927a8b0df47e0c144562b54b228f2a,2a9cdbeb3ce959d02043256b6bbdb08e,1,2018-08-31 11:11:12,2018-08-31 11:30:40,2018-09-01 16:33:00,2018-09-03 12:46:53,2018-09-13 00:00:00
6172afce91cfea665433203359f6d1e7a,a7723e7ab69e76bb61d0f622a188ab0a,1,2018-08-19 22:57:19,2018-08-21 03:15:31,2018-08-25 13:31:00,2018-08-30 23:31:53,2018-09-08 00:00:00
edc577111e3237868aec11a4da6611d9a,fcc9253677a5212a90435b72b675acd1,1,2018-08-26 18:54:47,2018-08-26 19:05:17,2018-08-27 13:52:00,2018-09-01 18:15:50,2018-09-13 00:00:00
465a271ded1329037fb92a87a725c131a,d4d520ede8c5bebd0a37dfdcc06164ba,1,2018-08-19 08:17:29,2018-08-19 08:45:15,2018-08-20 11:11:00,2018-08-26 19:05:33,2018-09-06 00:00:00
6ae0348c0cca83cc28ca3bf25d9e60fea,df77f41a959a77fa0f3e9b375277106d,1,2018-08-26 14:15:21,2018-08-27 13:10:17,2018-08-31 11:56:00,2018-09-06 17:08:01,2018-09-27 00:00:00
0c283c8e0c146f4528295a6f4ade284fa,273e7697bb7a327a13c24c506804fbb9,1,2018-08-15 00:25:23,2018-08-17 07:31:44,2018-08-19 14:59:00,2018-08-24 02:32:29,2018-09-09 00:00:00
ee971d64c174b5362587678fd24650fea,b0a3d4709332a77a54e35d8e2df85670,1,2018-08-04 19:01:41,2018-08-05 16:27:16,2018-08-09 14:13:00,2018-08-13 14:56:46,2018-08-31 00:00:00
428cc5c73a0cf1cc3dcd64c660c85e3da,98878460b7efd6ab82111b31ff382f2d,1,2018-08-25 00:55:09,2018-08-25 01:05:09,2018-08-25 08:50:00,2018-08-30 16:44:37,2018-09-09 00:00:00
9e4243313a1d4a651bb23ffa6edd96e2a,4ca401a8fcf817e3bbee5408eb4b2e9e,1,2018-08-30 22:44:52,2018-09-01 03:32:21,2018-09-23 07:12:00,2018-09-28 19:20:56,2018-10-01 00:00:00
4d3d69fc5da58b96ec1c571580f89070a,da8b9783e21781bf0cdd0e580d4b4db9,1,2018-08-23 10:12:07,2018-08-23 13:31:11,2018-08-30 15:54:00,2018-09-06 21:52:46,2018-09-17 00:00:00
37c647851a4d30342bc4dd9ec8c95861a,e8a26c14acdc374e3333cb0877a04558,1,2018-08-01 00:49:58,2018-08-02 00:49:57,2018-08-03 15:50:00,2018-08-11 21:56:35,2018-09-06 00:00:00
e26def18967c8f7038476bbfd3256f43a,3f0a59c87129e3089fc4099028aac4aa,1,2018-08-23 13:08:54,2018-08-23 15:34:08,2018-08-25 14:19:00,2018-09-06 22:02:57,2018-09-21 00:00:00
ebf44ff0c2e9687a275c7a487b71e28ea,4e9bba67e9b0526746181c622d619f89,1,2018-08-08 20:49:33,2018-08-08 21:05:06,2018-08-10 19:04:00,2018-08-11 23:41:54,2018-08-24 00:00:00
a111e0cee7dde2bb68cfb7cd18a8a914a,363483bbe13425697fde066927707959,1,2018-08-26 16:20:01,2018-08-26 16:30:18,2018-08-27 13:55:00,2018-08-30 13:51:38,2018-09-10 00:00:00
02521a906b13fc8ff9314bf88adc31eda,5bdb6841f00ab95bfbe2e2bb7eb66ddd,1,2018-08-16 10:46:13,2018-08-16 10:55:17,2018-08-17 14:39:00,2018-08-20 17:27:31,2018-08-25 00:00:00
8a443dafa1f394bbf651877a75e5a2cea,1b4a8daa67b84c94773419657a220227,1,2018-08-25 15:47:45,2018-08-25 16:04:52,2018-08-27 13:55:00,2018-09-02 02:34:53,2018-10-04 00:00:00
45cbedcdca177029ad93022f2ebb8cefa,479042bb5a72e8629f8e6dfcc512ba4f,1,2018-08-16 11:25:55,2018-08-17 04:31:26,2018-08-17 14:23:00,2018-08-20 21:54:43,2018-09-03 00:00:00
8420b0f7022cf4d4ec5eec76ce180669a,2fd75bf9284bbc7a1ceb9163297c89a0,1,2018-08-15 12:10:13,2018-08-17 04:31:30,2018-08-17 12:51:00,2018-08-24 11:04:46,2018-08-30 00:00:00
7f9cd52ad1ff3569254091c513fb552ea,f672fb517a20351b700abf7e11a1c873,1,2018-08-06 19:03:47,2018-08-07 19:05:45,2018-08-09 13:59:00,2018-08-13 22:57:41,2018-09-07 00:00:00
afe0ea024346be7fa63b997fd149c757a,842f5b7d1c537e492f0f039d881df246,1,2018-08-27 21:21:28,2018-08-27 21:32:01,2018-08-31 08:33:00,2018-09-06 18:41:35,2018-10-11 00:00:00
48f5a8fa0f281cf8ab2f7905a11c3c29a,e4ad9116d37461c681fea632e47a021d,1,2018-08-23 22:42:35,2018-08-24 10:31:29,2018-09-07 08:43:00,2018-09-08 19:40:55,2018-09-01 00:00:00
a695e8fc1b0a6e9c814da33ed8cd9703a,2c6816f982a6897814acd1aa00c7c316,1,2018-08-14 18:58:11,2018-08-17 04:31:32,2018-08-17 13:11:00,2018-08-30 18:22:07,2018-08-24 00:00:00
ee6a209ee9b43643f6910b4077ab5e3da,edf9b6ec2c47047c704a06a32396ed5f,1,2018-08-31 01:15:48,2018-09-02 05:30:49,2018-09-02 15:30:00,2018-09-03 20:54:27,2018-09-07 00:00:00
1237476520c90c304e2603af9629d0e3a,f709f9c4d1070929d5b41c2990fda9fc,1,2018-08-03 11:39:39,2018-08-05 16:41:03,2018-08-05 14:15:00,2018-08-12 19:45:37,2018-08-30 00:00:00
f4788173ecaa859073b6d2c4a35da40fa,ed7c59a481afb7a4c4b75530ca7ccc49,1,2018-08-18 05:44:52,2018-08-18 05:55:08,2018-08-18 09:34:00,2018-08-26 18:22:43,2018-09-06 00:00:00
ddd05f07be2e7c5c7f191e06bb0fbc70a,1682e6d70d9bc4c652158a101c758aec,1,2018-08-03 23:18:04,2018-08-05 16:32:51,2018-08-04 11:09:00,2018-08-09 16:57:33,2018-08-24 00:00:00
e4f929a2bd281bee714090bdca460bbda,4d9add304fabba91f789540b260b8190,1,2018-08-16 09:51:52,2018-08-16 10:04:26,2018-08-17 14:20:00,2018-08-20 20:06:50,2018-09-06 00:00:00
78567659a8ac9a5615f4dd5b70fd3ed0a,1a71e04ad8b32b420041b61ed45894cd,1,2018-08-15 12:51:04,2018-08-15 13:04:32,2018-08-17 13:52:00,2018-08-20 22:58:43,2018-09-02 00:00:00
a00687a01571352d823a005e4f3f457ea,ab62508ada9024382f392f57310f8791,1,2018-08-28 14:37:35,2018-08-29 14:30:14,2018-08-30 14:14:00,2018-09-10 20:48:45,2018-09-21 00:00:00
bafb7839993d401fc28cbd78488ea03aa,53a19dd8556bb33c2293dc9a67bb2233,1,2018-08-01 20:07:18,2018-08-02 20:10:04,2018-08-05 12:04:00,2018-08-09 09:58:38,2018-08-27 00:00:00
3eff3be449eaedf0e5b56e9a7d35bb82a,7015c89cd26ef46ee3d23f5d8cdeb308,1,2018-08-15 19:42:44,2018-08-15 19:55:20,2018-08-16 13:50:00,2018-08-23 22:16:51,2018-09-27 00:00:00
2e514f06a55a990840cf3f7131b45f55a,4eb59d57e9c25a5d668bcea2100316a0,1,2018-08-20 12:16:53,2018-08-20 12:30:13,2018-08-23 10:04:00,2018-08-24 17:58:49,2018-09-07 00:00:00
59593e36c1e6a46a1cf48a5af3c6ffe5a,2fc563ccc1584bab47fd47ad2b376086,1,2018-08-11 22:11:08,2018-08-12 10:45:59,2018-08-12 15:26:00,2018-09-01 13:18:36,2018-09-02 00:00:00
8c08046423760b49c5791fa64db061daa,f1745c3717ce7b1e8ac4009eeca57e51,1,2018-08-31 16:21:04,2018-09-01 04:35:10,2018-09-02 14:48:00,2018-09-07 21:05:16,2018-09-24 00:00:00
994572d6e67b97ce9c9ceb7cc0f6445fa,01ef9a979bab9ba62386d5abfb646cfc,1,2018-08-04 09:36:54,2018-08-05 17:01:12,2018-08-05 15:35:00,2018-08-06 12:43:06,2018-08-18 00:00:00
24125310335475b73015f74ec4327c2aa,c1da9b0b8b59fe31a48c170dddc2cd98,1,2018-08-13 22:29:03,2018-08-13 22:45:06,2018-08-16 08:57:00,2018-08-26 16:56:05,2018-09-03 00:00:00
260663e19dcfde94518d21b2dbde37d9a,dc5cd9f17ac01e1952610ac381c55652,1,2018-08-20 19:52:20,2018-08-20 20:05:15,2018-08-23 15:52:00,2018-08-24 19:58:37,2018-08-30 00:00:00
763cef494955df156986e220c7810b18a,d8c1539abb37e4d303c460e0329954d5,1,2018-08-04 19:09:55,2018-08-05 16:33:26,2018-08-05 15:02:00,2018-08-07 14:46:49,2018-08-26 00:00:00
db74facc22b984a0e9f3fedac9196d9da,d56acc3bec3115a4680b479ef65e4917,1,2018-08-18 01:31:01,2018-08-19 01:25:19,2018-08-20 13:21:00,2018-08-25 12:18:36,2018-09-03 00:00:00
d9e05f5c9c364436b18207eeff4f789ea,cac7078135671db755ad7c162f2b889c,1,2018-08-21 14:00:52,2018-08-21 14:10:11,2018-08-23 15:53:00,2018-08-26 17:28:32,2018-09-07 00:00:00
0d0b6cc488971eabaf999e0fca2b7bfea,12d69fce7a250f435cf1a184a28e030c,1,2018-08-04 21:20:35,2018-08-06 03:11:25,2018-08-09 15:06:00,2018-08-21 18:48:47,2018-08-30 00:00:00
90e4d4f7e2221bf7f81a4873e3161b96a,03cc0d8c8f25cd1e7134599ffadc585c,1,2018-08-18 16:06:19,2018-08-18 16:22:43,2018-08-19 15:07:00,2018-08-20 19:53:39,2018-08-31 00:00:00
f148f0d15c9e216159aadb7bffdb0fe7a,ab2ba873008c7b2f2458a0a20a1e846b,1,2018-08-04 21:36:52,2018-08-05 16:05:51,2018-08-05 18:55:00,2018-08-06 14:18:38,2018-08-18 00:00:00
2e1d942dd860482d56fb7b9e9f507cc0a,2fb45b4ae0e65e987cd6d8a5a01964cd,1,2018-08-03 14:23:02,2018-08-05 16:32:38,2018-08-04 10:13:00,2018-08-10 22:32:46,2018-08-27 00:00:00
7bda7db3336fe81423dded5d342d4115a,d11607a99ce16b1b68b44b901891eb2c,1,2018-08-03 17:57:12,2018-08-05 16:11:04,2018-08-04 12:34:00,2018-08-06 12:13:03,2018-08-20 00:00:00
63a1e75d65a3dcb40d5f452a248e9680a,9f3ba8ca881a4d8641dae98f8bb8ee7e,1,2018-08-16 17:18:25,2018-08-16 17:30:22,2018-08-17 13:41:00,2018-08-23 12:18:38,2018-08-30 00:00:00
fd956cbe7c235fe02662e99e854220e5a,2dcb2b3963883c9715a581a6e0dc4250,1,2018-08-20 13:40:57,2018-08-21 13:35:12,2018-08-23 13:32:00,2018-08-26 20:22:01,2018-09-13 00:00:00
2008d42068c636c1f2dfc2679457e8c9a,6b80582697a102880be2d2eb683c754f,1,2018-08-04 10:40:15,2018-08-05 16:27:10,2018-08-04 13:29:00,2018-08-10 16:28:59,2018-09-08 00:00:00
5d9013fe5dce377c791a2c2fdb499f4ba,46acd0958d406a5ef836023f8d1e5a00,1,2018-08-09 21:57:27,2018-08-10 04:25:12,2018-08-17 14:46:00,2018-08-21 00:24:32,2018-09-08 00:00:00
