order_id,customer_id,order_status_id,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
aa466a92af916f9f68e56fce7d3a21b1a,2c5491a76ec0a56db58282ea7ae70617,1,2018-08-03 01:17:32,2018-08-03 01:30:35,2018-08-03 13:58:00,2018-08-11 22:52:20,2018-09-08
6cb134bb285a64b0425d1fdaa00d4214a,d854800a320bbb07b484f76894e4638f,1,2018-08-01 20:54:21,2018-08-02 20:50:21,2018-08-03 10:48:00,2018-08-10 22:12:13,2018-08-26
0b0f3c7a9bcb6ad1fccab28f9240da6fa,7bb3b0d45b4e1a13cd914e4a135e6bd9,1,2018-08-11 17:22:56,2018-08-11 17:35:21,2018-08-12 16:19:00,2018-08-13 20:56:37,2018-08-23
65f78a0e1f8b80c4f6d8d5c6073b8601a,1910935b7377a45bca463c844d7a071e,1,2018-08-31 16:16:19,2018-08-31 17:30:58,2018-09-02 12:35:00,2018-09-06 17:36:34,2018-09-14
0c228d925a49aa5e3b35febb948f4f72a,ee4a4b5842e03fbaff366b9459e08b95,1,2018-08-24 12:45:26,2018-08-24 13:24:34,2018-08-25 07:24:00,2018-08-30 16:56:35,2018-09-08
25ebb07a1069a75d3cb9baf0a94f22d0a,d76dc2ed3d9f58905f39deea067fd40f,1,2018-08-22 06:24:50,2018-08-23 11:32:12,2018-08-25 06:36:00,2018-08-30 18:05:46,2018-09-14
32bda40452bf0485c310bca24eb53886a,ebfb3f2e532c37d5a959ded000c9f603,1,2018-08-06 18:16:06,2018-08-10 08:45:18,2018-08-11 11:51:00,2018-08-16 13:11:06,2018-08-27
197edbaa61a8a349f382553fd2180ee1a,42bb82a17b70bebcc6090d38d894ea3f,1,2018-08-02 13:58:59,2018-08-02 14:10:56,2018-08-09 13:22:00,2018-08-11 14:18:51,2018-08-23
8bbbef97d763f4dcf2e12cc5b5e0cee6a,61ce7eba15a872699599957e5d18f0e8,1,2018-08-28 20:07:49,2018-08-30 18:31:17,2018-08-31 14:51:00,2018-09-07 14:17:49,2018-09-16
56a4ac10a4a8f2ba7693523bb439eedea,78438ba6ace7d2cb023dbbc81b083562,1,2018-08-22 13:04:47,2018-08-27 23:31:09,2018-08-24 14:03:00,2018-08-28 00:05:39,2018-09-06
418764469a9e73f76f56783c1863bd05a,b3c3c1b58dad3d55671825fe3715321c,1,2018-08-03 19:34:23,2018-08-05 16:40:52,2018-08-06 10:18:00,2018-08-11 15:08:35,2018-08-30
d4922affdd87d3e42657243354c7acd1a,3a6586139c630a9648d74d1da4a11cd8,1,2018-08-01 21:12:33,2018-08-01 21:29:50,2018-08-03 10:15:00,2018-08-06 16:50:48,2018-08-30
267e5fff0e80197e6553c5596ed81dbda,e8f72a39e55da80935caccd9abb4d831,1,2018-08-20 11:46:49,2018-08-20 12:03:54,2018-08-23 08:58:00,2018-08-26 00:26:49,2018-08-30
32e4fa9bb468884309b58b9348de70c3a,e54367d4b00c5cb76d2dfe71b9bdb89c,1,2018-08-04 16:49:21,2018-08-05 16:33:06,2018-08-05 14:50:00,2018-08-07 14:41:18,2018-08-23
4df92d82d79c3b52c7138679fa9b07fca,ba0660bf3fffe505ee892e153a2fbd49,1,2018-08-24 11:32:11,2018-08-29 23:30:52,2018-08-26 14:46:00,2018-08-27 18:55:57,2018-09-06
ad7ddb009f1bcd6c40cb1106471c292ca,26495cdb066f046945177209f10b67fb,1,2018-08-18 16:16:28,2018-08-18 16:30:32,2018-08-19 13:34:00,2018-08-24 15:08:39,2018-09-06
40ef667b4259d5f521a0fd1a093d0415a,bb8bd97c39739129411746c4ca7c754f,1,2018-08-11 19:25:07,2018-08-12 04:06:09,2018-08-12 15:04:00,2018-08-13 17:45:33,2018-08-20
eba75422c6a2414d3cd8289123e64200a,d7c4d8b45b0a33ff6df7a3950800d4e8,1,2018-08-30 18:25:18,2018-08-31 03:55:21,2018-08-31 13:55:00,2018-09-07 14:21:45,2018-09-24
c4cffa375b754170e9823a1fe9ac75bba,47e47955af2683fa8896688e8aaa279f,1,2018-08-29 00:48:48,2018-08-30 19:31:59,2018-08-31 17:58:00,2018-09-04 18:26:54,2018-09-10
ed3b269b4badaf0126050c9d4f7b854ca,8df348aaafe2a0df5f1ad620b64095f9,1,2018-08-12 22:14:06,2018-08-12 22:25:13,2018-08-18 07:50:00,2018-08-23 17:48:39,2018-08-27
c514dba8d0ed614c6a397d2f0f3fe202a,2fdffca8dcdf01547529d45f7f4e8e8f,1,2018-08-31 20:47:41,2018-08-31 20:55:33,2018-09-01 16:07:00,2018-09-07 19:32:24,2018-09-20
05ae7d6bd78e2a61f4c0076a9d690aa8a,2e21846cd2112929ca821e9716281192,1,2018-08-20 12:25:03,2018-08-20 12:43:35,2018-08-23 14:41:00,2018-08-25 14:08:33,2018-09-01
c3716204ec5bc2bc5593bee858279148a,99ae056139c928155fbb6789440c8824,1,2018-08-31 21:51:41,2018-09-01 21:45:18,2018-09-02 10:38:00,2018-09-06 16:12:24,2018-09-20
6ffdb56df83717770ba1d34001f4686aa,147f69d3f50f2d2bc3797f20fe452ab2,1,2018-08-13 19:38:58,2018-08-13 19:45:10,2018-08-18 14:09:00,2018-08-27 16:18:46,2018-08-30
f15ee2f37da0500e278ec213c201edf3a,1bb26cb73f617c0b4eed520cc297ea8d,1,2018-08-27 11:58:46,2018-08-28 18:35:13,2018-08-30 14:08:00,2018-09-03 20:38:29,2018-09-16
ee3fad68d0f56d60e91a2363ec879e44a,aaaa6531d040b9cef69bf13af9be2fd6,1,2018-08-25 07:39:35,2018-08-25 07:50:10,2018-08-25 13:35:00,2018-08-31 17:08:30,2018-09-08
498a0b00b1c51a95e61baebf6379d76ba,e60e08d06effbf35575193d851fd8007,1,2018-08-20 11:28:33,2018-08-20 11:46:15,2018-08-23 10:04:00,2018-09-07 20:28:32,2018-09-20
db115077a7bd949a515922eb40aea6c3a,46ec8bcd9649f0f7bbb179bb59d6702e,1,2018-08-23 11:30:12,2018-08-23 14:31:04,2018-08-24 14:39:00,2018-08-31 11:02:27,2018-09-14
15d086bbbae9b9e4b50c916c919479eda,fa07ada3f850284255c79f6c93490991,1,2018-08-22 23:18:54,2018-08-24 11:32:16,2018-09-01 17:45:00,2018-09-04 10:31:38,2018-09-16
a11ebb9e9f1a018eea99fe7105f2d897a,10ee14e89676c9f43e64a67cae62823b,1,2018-08-18 18:42:47,2018-08-18 18:55:28,2018-08-19 14:03:00,2018-09-03 14:43:03,2018-09-13
8ad3f1d0f96992e43566c4c82c9f6c58a,948b29e24216a05fea13a18d8db45ea5,1,2018-08-17 21:25:29,2018-08-17 21:35:17,2018-08-18 13:08:00,2018-09-14 04:04:40,2018-09-03
3c333445207b077f35c9e81a7e7c7273a,346b61007a25104a5a1b25e1e68b16b0,1,2018-08-13 13:42:50,2018-08-13 14:50:13,2018-08-16 13:45:00,2018-08-25 14:02:27,2018-08-31
a236ae70310b60403c3adac81f96d5e6a,972e7c5340efc85efad5a12e49eff86a,1,2018-08-16 23:40:37,2018-08-17 00:35:16,2018-08-27 11:54:00,2018-09-06 17:40:28,2018-09-06
fe91d55ea129eb6d5a2d5fc82bcacbd0a,a5d6b2f5be2eca026d50b24773ef1113,1,2018-08-16 08:52:35,2018-08-16 09:04:17,2018-08-17 13:07:00,2018-08-24 20:15:34,2018-09-07
90855e99e15fa22aff68cdb4323b27c9a,b8f2034a26d0832f43daa3a588a9131e,1,2018-08-18 21:37:46,2018-08-18 21:50:23,2018-08-24 19:00:00,2018-08-26 20:44:34,2018-09-08
802ee584365ed44c00f4207fb17ae67ba,e66e06fdb34d8289533411b7061d19b0,1,2018-08-23 10:11:13,2018-08-23 13:20:17,2018-08-24 14:15:00,2018-08-28 00:40:52,2018-09-09
6051e6d3da9a50b7325cbe9c81025062a,c25122206bfcb3ffa950706e1cb10f2b,1,2018-08-03 23:40:16,2018-08-05 16:31:26,2018-08-04 12:14:00,2018-08-05 22:52:28,2018-08-19
1d767ef13195f2cb3337b6b077e1f752a,9deaacc2a9d6b105c1e27790708843b4,1,2018-08-23 14:56:35,2018-08-23 16:05:15,2018-08-25 06:00:00,2018-08-30 19:44:49,2018-09-20
3d4359c9a8031f632995e7923608dd4da,a7b54e5d33e657bd68a2d411fbace435,1,2018-08-27 15:25:51,2018-08-27 15:35:19,2018-08-30 14:22:00,2018-08-31 19:18:49,2018-09-06
7ce20b22753ccc86fdb3b6f7efefcc75a,738612606cc6f7e646b915359c71ee4c,1,2018-08-25 13:25:20,2018-08-25 13:35:14,2018-08-26 14:47:00,2018-08-31 19:22:12,2018-09-15
95bf775f5db872acb7ac9cf5cdbbc292a,ffc25a124da207c0b90a002ebfaa7184,1,2018-08-16 11:56:49,2018-08-16 12:10:11,2018-08-19 11:15:00,2018-08-23 14:42:45,2018-09-02
d0a72f8bcc1f2045167eaa548647e77ca,4f444b3b5cd86e70e2c49210020c5ba9,1,2018-08-03 10:03:33,2018-08-05 16:16:24,2018-08-06 09:03:00,2018-08-13 16:28:52,2018-09-02
44fdca9e41cfd8248c3ac1e369447effa,21e121469a31f5b4e2eb5b6574359c4c,1,2018-08-02 14:20:11,2018-08-02 14:30:40,2018-08-03 14:54:00,2018-08-06 18:48:35,2018-08-20
7ebe19943d85e81a7b0eb108681276b7a,fa3a8736d5ae8f7df9b0a4154d0b14dc,1,2018-08-22 10:28:14,2018-08-23 11:31:43,2018-08-23 10:09:00,2018-08-26 16:42:42,2018-09-15
f396e1280028fa9c8c83111abee5f2e9a,20f5a1cf347e797ab4f304906b1557b3,1,2018-08-13 20:58:24,2018-08-17 04:31:53,2018-08-18 12:06:00,2018-08-23 15:51:06,2018-09-07
dcc3610bd6745b8ec0d84354631fbd3da,060a46f3e1097e08371f2c8c7064156c,1,2018-08-22 20:04:02,2018-08-24 11:31:40,2018-08-24 15:45:00,2018-08-27 21:41:38,2018-09-08
a062c240bb299fa3f0ce55cf05ec8390a,c305a666dd035c61be69f500d3a2ea36,1,2018-08-13 19:00:27,2018-08-13 19:10:22,2018-08-16 08:47:00,2018-08-27 16:58:54,2018-09-02
1c07c0999a3f88b8c1b95e9a07cf5564a,b83d1e4c6e630ab8dd058360d47b4c17,1,2018-08-16 15:24:53,2018-08-16 15:40:17,2018-08-17 14:28:00,2018-08-27 17:56:37,2018-09-01
c6512da3ccb5263223de71b8888d4db1a,d6e565ef81b0c1256bf8276040252672,1,2018-08-04 11:38:50,2018-08-05 16:40:14,2018-08-04 14:29:00,2018-08-06 17:18:32,2018-08-17
4091d93f24146cb228adc17dad467e8fa,388305bba4b367ce3be7023f6edaeade,1,2018-08-17 20:00:31,2018-08-17 20:15:08,2018-08-19 12:40:00,2018-08-24 21:51:36,2018-09-03
cee9f1845c95efd83885a0b2f7a22b83a,4d47b7a61cf3d32d4ec12b531a57539b,1,2018-08-29 12:47:00,2018-09-01 16:31:40,2018-08-31 15:00:00,2018-09-03 18:20:55,2018-09-10
845f40ca6f1b315562f20fd125f93330a,a8d44d89ce95add58cf1e8a2f41304a0,1,2018-08-01 22:27:13,2018-08-01 22:49:58,2018-08-02 14:24:00,2018-08-06 17:57:55,2018-08-31
f645bae2cdb36f1fd4b912724fd610a4a,8c0e35584a0e33e799e4c9113a8d80cc,1,2018-08-25 10:10:53,2018-08-25 10:25:20,2018-08-26 09:16:00,2018-09-03 20:32:23,2018-09-08
3860898db238028285b1e05b5ab31238a,2fb25213583070dd575f4d64ceb760d4,1,2018-08-19 08:45:23,2018-08-19 08:55:29,2018-08-19 14:45:00,2018-08-24 23:08:38,2018-09-08
1d554a2374156f36bdb7e0e6dbcad2d0a,7c5e43a858e70710d676a6f70d4f02aa,1,2018-08-19 17:24:35,2018-08-19 17:43:42,2018-08-27 14:04:00,2018-09-02 00:17:47,2018-09-06
1ac4c8f4bb93ff8b5f87ff821298a59ba,2680dc46f78c878b1276273e01432bac,1,2018-08-27 13:32:22,2018-08-31 04:10:12,2018-09-01 10:38:00,2018-09-06 22:49:46,2018-09-10
0fe8aad910ff05e73b0ddb0a89e61b21a,100a8d4dd80b65dc63ffb17fdd39ba28,1,2018-08-01 20:11:26,2018-08-05 16:02:47,2018-08-03 10:21:00,2018-08-06 18:41:54,2018-08-26
59dba471cbd7e791c3bb0d83aa705c49a,c6de1ceaec9afb41c51b618211d9f118,1,2018-08-04 17:15:18,2018-08-05 16:33:22,2018-08-05 12:46:00,2018-08-07 12:52:32,2018-08-17
0cb25b24a27e27dd18273360995e99f4a,b03b8bf457533ef245fd5fa2681732d0,1,2018-08-23 14:37:05,2018-08-23 16:00:30,2018-08-24 13:28:00,2018-08-25 23:36:35,2018-09-02
6a5f34bb72296c7b4f4a68b6d742d390a,2293c004fae6dedf12d1ab452f89f4b9,1,2018-08-17 10:34:08,2018-08-17 10:45:17,2018-08-17 14:36:00,2018-08-23 14:28:41,2018-09-03
15ade2c7daaa01c998220a2035dd43dda,9d9e0a32046baab34af9079307a57062,1,2018-08-20 21:19:31,2018-08-20 21:30:48,2018-08-23 15:31:00,2018-08-26 21:38:48,2018-09-13
c382d84d35f4d874b1f1c372f4bde27ca,59168d27c5da6a50e3d1f03d482e80b2,1,2018-08-20 09:42:40,2018-08-20 15:05:22,2018-08-23 11:53:00,2018-08-27 11:54:15,2018-09-14
66305a754211cca47c3a2a59addf19baa,a629686911e06a8876b4b570375c1710,1,2018-08-26 13:59:29,2018-08-27 02:10:13,2018-08-30 13:48:00,2018-09-17 12:41:34,2018-09-21
62b2adbcbcf4e28df4b998bfb094f3f9a,16474d0d0fb3c08f805bc4de00cea8c1,1,2018-08-14 16:32:00,2018-08-14 16:50:19,2018-08-16 13:48:00,2018-08-23 19:01:30,2018-09-15
c0d0691580b4aefa924ed59260eb09d0a,46e2d6b50f8e37ab99e7f2aabcab7b3a,1,2018-08-24 15:43:53,2018-08-24 15:55:18,2018-08-25 11:59:00,2018-09-03 17:22:29,2018-09-13
c6094f6ab0c25eda761622ab09aa423da,69ee62ecc8d2937fca0e1a3d4de5a2ce,1,2018-08-25 10:16:15,2018-08-25 10:30:20,2018-08-26 14:31:00,2018-08-30 17:29:34,2018-09-22
0dbcaa88e213607d3795e96eda505c73a,0018c09f333634ca9c80d9ff46e43e9c,1,2018-08-01 18:07:57,2018-08-01 18:30:25,2018-08-03 14:55:00,2018-08-07 15:47:40,2018-08-20
ad42f04485e4f6eea616c0cdac1db05ca,6aa762e5f01eb065661799c936a23487,1,2018-08-31 11:28:37,2018-08-31 12:31:17,2018-09-01 14:00:00,2018-09-06 14:38:36,2018-09-10
43f9a3d3e9d95525bfce717e31f72a56a,b003d09f32a12bcc00b6ca04d46554e6,1,2018-08-11 00:13:33,2018-08-12 03:10:16,2018-08-27 16:27:00,2018-09-04 16:15:46,2018-08-30
f44cb69655f8e4d13e7aae7cdd3d3c25a,eab62436056c6ce3853a17dd6892951a,1,2018-08-13 22:22:57,2018-08-13 22:35:20,2018-08-24 19:07:00,2018-08-25 14:03:41,2018-08-31
14bec9a20933b219426d500ca2581dc4a,b6e2d2a4ace19ed16fa851d6c9677487,1,2018-08-29 15:36:28,2018-08-29 15:50:17,2018-08-30 13:44:00,2018-09-10 21:43:20,2018-09-13
84cf671bc3869df812c782309ef46a8da,72a4d28238f6eeded6dbeba88988cd6f,1,2018-08-18 10:44:11,2018-08-18 10:55:20,2018-08-18 13:25:00,2018-08-24 14:48:40,2018-09-07
8b346abc34a6e64bc67fcd3b0eccdc9fa,dd1506d329d9b0135855082aae3c79ac,1,2018-08-11 20:15:04,2018-08-11 20:26:13,2018-08-12 15:31:00,2018-08-26 23:32:50,2018-09-09
1e51b2b229678b37addbfeb359d0e3aba,b2de21eac1284b5492269771d68da739,1,2018-08-22 17:32:59,2018-08-23 12:32:11,2018-08-23 17:56:00,2018-08-25 21:11:54,2018-08-31
1c7c35deaf3a1639e247ce03babdfdeda,87edd217bd6fc063e3bcaded331967a7,1,2018-08-16 16:33:17,2018-08-16 16:45:10,2018-08-17 15:00:00,2018-08-20 19:57:58,2018-08-30
6e9cd3f36a1e951e29d455913402c171a,aa76c84a162fed7b8e5b935ce4ea7533,1,2018-08-24 21:54:54,2018-08-24 22:10:19,2018-08-25 12:15:00,2018-08-26 19:58:43,2018-09-09
bf2910ffd07baa17d7d2ce5a170da758a,2441a257e681c06ff2101ed765647ada,1,2018-08-18 16:20:25,2018-08-18 16:30:29,2018-08-31 14:10:00,2018-09-06 17:42:37,2018-09-06
6672ea757b340c6ebd644244a2c982aea,8070cecab3f3dbd764a549623cfa6243,1,2018-08-03 09:00:42,2018-08-05 16:31:59,2018-08-04 15:11:00,2018-08-05 17:12:44,2018-08-17
0300095becf10f9b2993706759522741a,05428560b11124d146bc86a2c4d5bf35,1,2018-08-01 20:21:03,2018-08-01 20:35:15,2018-08-04 14:22:00,2018-08-10 20:33:05,2018-08-18
2fe72d522af94b1264d79a8e6e41f933a,5dce0d6d2ad974afb75df4b6ae8e4ac8,1,2018-08-18 13:26:10,2018-08-18 13:35:24,2018-08-20 12:42:00,2018-08-23 23:07:25,2018-08-26
d64d6b004a4ffd419003fc0a128c1c50a,42ec6e7b9d6b378c51d60ee3d0d65b30,1,2018-08-25 17:11:06,2018-08-25 17:25:11,2018-08-26 12:22:00,2018-08-30 10:52:29,2018-09-17
74d91d0ed661cdf6683637341c196645a,73126bea0883827ebbbabe078fc513bb,1,2018-08-16 15:53:49,2018-08-16 16:10:23,2018-08-17 14:31:00,2018-09-04 13:48:24,2018-09-06
9a3492f3f18d2b5cf77e8ce369f84d80a,ee6afaf3c3be813761f25c1e66b8fedd,1,2018-08-25 15:19:48,2018-08-25 15:30:17,2018-08-26 16:45:00,2018-08-31 21:12:24,2018-09-14
de6167039d6c71c0bea5a5d3b9437082a,fa59e3b76be4ec3ab0fa05000e7bf6c2,1,2018-08-04 17:27:56,2018-08-05 16:22:17,2018-08-05 14:06:00,2018-08-12 17:32:31,2018-09-09
99d49f52685bd8c00ec0c341cc75d68fa,119b719f1b5c337406af6f99bb135b78,1,2018-08-31 21:04:45,2018-09-01 02:44:12,2018-09-01 18:29:00,2018-09-06 16:26:53,2018-09-13
9d8698c08be0d1824923f62270dd0d3fa,6dadbad06dc0935c3987489ae60c4dd0,1,2018-08-26 23:41:14,2018-08-28 02:50:21,2018-08-30 19:55:00,2018-09-07 00:35:40,2018-09-09
4da937ffa1e058f52a9eeb89187d65b5a,60951029b7686cc004b24fcc814e00af,1,2018-08-21 07:18:52,2018-08-21 07:30:10,2018-08-23 11:27:00,2018-08-26 16:36:47,2018-09-07
d2e1e475eb8219af9fae283307d88860a,0bfdd26f029a368b463a48a56b65f560,1,2018-08-21 21:41:25,2018-08-21 22:24:12,2018-08-23 14:24:00,2018-08-26 18:17:43,2018-09-08
784389cee609eccd4f055e1eb8544285a,97ad0d51c3ad245df8f37e747bbcb423,1,2018-08-18 11:02:18,2018-08-18 11:10:17,2018-08-20 10:26:00,2018-08-26 15:37:41,2018-09-07
b826c69bf943ea295e515a1078f76086a,f41d2058b5f03c36e81d18a58878e876,1,2018-08-23 02:44:13,2018-08-24 10:31:51,2018-08-24 14:42:00,2018-09-09 19:22:10,2018-09-08
eb3b5ecbc980ff057c188ea3b3eaf722a,3b9470ed68cc82d8fdaaf97d552e8fd2,1,2018-08-04 14:54:19,2018-08-05 16:09:14,2018-08-04 16:13:00,2018-08-09 12:32:50,2018-08-23
e61b3892b434215d5575d1f4c1b94da4a,307329610b09cf8c45bec0d871eb1ec8,1,2018-08-23 19:25:17,2018-08-24 10:31:13,2018-08-30 13:23:00,2018-09-02 20:16:39,2018-09-15
e0392865844b1934818565a516cf8bdba,9146a82ef0aef149115d9365555b4343,1,2018-08-18 12:19:12,2018-08-18 12:30:20,2018-08-19 13:58:00,2018-08-23 21:30:35,2018-09-09
07f2e5679e13d0e45de9da85bb833558a,c99704d45e509477b708b7ed594fb324,1,2018-08-11 13:48:12,2018-08-11 14:06:16,2018-08-11 18:13:00,2018-08-12 21:31:48,2018-08-19
bee896dee409e283b040fd0b5cd2ae16a,bf7829c59bdda3409fdb934815d53836,1,2018-08-05 21:00:10,2018-08-05 21:12:05,2018-08-10 11:12:00,2018-08-13 14:41:52,2018-09-06
26a232627994b0bdd4a4975bedde0e63a,afdde8786fe503ed8704b7b091d9265b,1,2018-08-16 14:00:31,2018-08-16 14:15:14,2018-08-20 14:41:00,2018-08-23 21:35:52,2018-09-07
df66e94131ba6d4c45c7b0f75680d29ba,4baaaf6362f7e72690d2c85b4f6f9eff,1,2018-08-17 09:42:13,2018-08-18 03:01:48,2018-08-18 10:10:00,2018-08-24 23:39:44,2018-09-01
cc0482c9c30742e1f8ce96e0e1cebe07a,58993c1b0cf20b93cd56ce5ca278381e,1,2018-08-20 17:07:51,2018-08-21 17:04:01,2018-08-23 07:53:00,2018-08-25 19:46:49,2018-08-30
6b6634917b74d4db4d32cf09754c061da,1ac1963cfcf8bda4b3b64300c5b11b16,1,2018-08-18 16:59:04,2018-08-18 17:10:20,2018-08-19 09:26:00,2018-08-23 20:21:28,2018-09-08
9959dfdd19dcc0fbcabc33723c619d74a,a5a503bfb7b525f8176ea84c6a9389e4,1,2018-08-16 10:56:53,2018-08-16 11:10:19,2018-08-23 15:19:00,2018-08-27 20:29:18,2018-09-08
4197f94f8bddd171804b1360fa78d368a,caa50bd83824193b0486b8f4da8dfb32,1,2018-08-19 16:24:20,2018-08-19 16:35:20,2018-08-20 14:15:00,2018-08-26 11:41:56,2018-09-10
737513abba391330e69fe0383703d447a,c7a91e6580509dae3db905dbaf815876,1,2018-08-24 16:05:58,2018-08-24 16:44:06,2018-08-25 14:26:00,2018-08-30 17:43:43,2018-09-14
a93cc6a86a64ca1f201b78f981adbc25a,e86f553170b06db9ee781701ad6091ee,1,2018-08-16 19:02:18,2018-08-16 19:15:17,2018-08-19 14:56:00,2018-08-24 12:39:31,2018-08-31
82b0f8f974cc6e92e6bae6cd7714b712a,4ff25b11b74df70d77dee5fac4dc0039,1,2018-08-27 16:33:26,2018-08-31 04:31:36,2018-09-01 10:38:00,2018-09-06 15:21:34,2018-09-10
cc03f6907e3230fc27f728ed4e977534a,26b37aea51f367cc0cfcf19c80944e58,1,2018-08-24 20:14:28,2018-08-25 10:05:19,2018-08-27 13:59:00,2018-09-07 19:26:32,2018-09-23
9c6fa2375d04ebce9627208eff6aa01ba,b6c2a592baed4e617db2e58189eeb671,1,2018-08-25 10:52:19,2018-08-25 11:05:43,2018-08-25 15:52:00,2018-08-30 20:11:30,2018-09-08
5aa89bb7eb1a8dca4d70fcd37878c8a4a,fe86c2c022a8d1665da64dabf0ceeaea,1,2018-08-25 10:54:43,2018-08-25 11:05:10,2018-08-25 11:58:00,2018-08-31 20:06:21,2018-09-20
192e8093aeeb86d202c1035db3a5bd48a,df2af8efbfb8b719e19e7e08d0017759,1,2018-08-20 10:32:03,2018-08-21 10:25:13,2018-08-25 12:43:00,2018-08-31 20:14:45,2018-09-30
