order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
00b12f4674177ef40c4bdb034138c843a,1,eb883e95b710f252cb15d0fb41d8bbe9,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-20 20:04:06,105,17.87
00ba57ae98928df6ba6ec9d3d8d4b1b7a,1,69455f41626a745aea9ee9164cb9eafd,bce6a5ecf98e99fd2a8868b15c51f04b,2018-08-25 22:20:45,130,19.01
00c47cfa491ef55779ec7557673087fca,1,e62d582ddb7630168d7227ca1f9edbd2,1c56ffe0e9dea2657fc6e95b53f40b13,2018-08-27 13:31:22,59,13.07
00cee8a4dbb042385cbbd84699e78b2ea,1,79e42c4fa2bde6e0c828d23c4fb7df35,6d66611d7c44cc30ce351abc49a68421,2018-08-26 04:25:10,59.9,9.17
00e6bc6b166eb28b4502c1cad4457248a,1,9dae52e79d63184a0b32da87c5aabecf,d921b68bf747894be13a97ae52b0f386,2018-08-05 23:30:07,132.9,19.03
00f426c7214575822c3cb44ea59ef0f6a,1,69c5919a1b057b3d3d8b58f3b9b4b89d,47efca563408aae19bb7206c2d969ea9,2018-08-17 08:45:09,71,23.65
00f57f2ccce2a2e3f393fe8f5e616e0da,1,d6dc2dcbb3ef25e47ef82f3c013ab820,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-12 22:15:10,225,60.81
010d6db2f77220b394f147836c94f27ba,1,9f14f401fce2d9ddd450e7ce60cb7f5f,080102cd0a76b09e0dcf55fcacc60e05,2018-08-13 17:10:10,14.9,15.23
0113affd907a209209ab08413bb54226a,1,19c91ef95d509ea33eda93495c4d3481,06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-16 20:55:27,122.99,63.11
01235dc626dcf13283207ba7f36a959aa,1,176faef125e3675b4eeaa6083ada61e1,855668e0971d4dfd7bef1b6a4133b41b,2018-09-06 02:50:16,25.99,5.31
01235dc626dcf13283207ba7f36a959aa,2,10dae91e0aba95747e90280edeffe883,855668e0971d4dfd7bef1b6a4133b41b,2018-09-06 02:50:16,25.99,9.57
01237c761ffb72594a466ed514518af0a,1,629e019a6f298a83aeecc7877964f935,c003204e1ab016dfa150abc119207b24,2018-08-09 23:20:59,107.9,18.56
0132f39e8ad9b42ad2d41c847f44c0eda,1,fc13bac52be6640d9a77f54894e2c0e6,e24d3429d294b2eb200b064ebb035879,2018-08-11 15:30:43,28.8,8.36
013aa6ba5077072401773f83f1ee6408a,1,9ab817d90bc61ed772ffea01b4cdcdb6,db2956745b3a8e9f3785c99f34b5d25e,2018-09-03 11:45:10,159,19.21
01442602b15d4127a84ca6ac1507ee2da,1,d7cdea99e6f50310c242d02f16f1f63c,966cb4760537b1404caedd472cc610a5,2018-09-01 14:25:12,504,19.72
015e051dbb2407d4bd305635e46b732fa,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,2018-09-01 20:00:18,29,15.3
0170e40334131d971605ae70efb33e4fa,1,145978af3e89b318be0b717a0953649a,18e694e0e48ed6f7aa3f24aade5fd697,2018-08-25 04:35:18,19,18.23
01825d0debce07b6502f4aff38a00e69a,1,3d1d7aa3dfc91ac9490303d6c7342e83,4a3ca9315b744ce9f8e9374361493884,2018-08-13 11:08:06,189,23.25
0193a99edc8c599aaa16f9b9e991efb8a,1,cee4ebfc997a2ac7f01145efb59cc7be,527801b552d0077ffd170872eb49683b,2018-08-31 07:35:09,154.9,15.39
01a1553cddb473cec004af5ce2192f1ca,1,ecd7770e1f7f64ee8c295da808d2ce5b,213b25e6f54661939f11710a6fddb871,2018-09-01 03:23:45,79.9,38.83
01ae629e578b0eb0935ea1ce19c409f1a,1,e82773dd03318132e509b6330c868c7f,ececbfcff9804a2d6b40f589df8eef2b,2018-08-23 07:55:10,84.99,18.7
01b1800f51715ab76f67caf732206437a,1,8e7a3ee016b12c87b5e3e7e717620758,955fee9216a65b617aa5c0531780ce60,2018-08-20 19:22:44,150,44.97
01cce1175ac3c4a450e3a0f856d02734a,1,415dfa57292b8b7360d3f4cf2f9bff06,9c7fd21e0aa159b20da593371f08ff7c,2018-08-25 20:43:14,60,25.24
01cce1175ac3c4a450e3a0f856d02734a,2,9d0aa87e8df1bdbe0f79353520a2d538,0bae85eb84b9fb3bd773911e89288d54,2018-08-23 20:43:14,36.23,2.27
01f65c9e501f46d2a15af4d2b28e6081a,1,330144665b875c2b4555f88d9f4ed7c1,620c87c171fb2a6dd6e8bb4dec959fc6,2018-08-13 19:10:17,199.9,20.59
01f66e58769f84129811d43eefd187fba,1,96bd76ec8810374ed1b65e291975717f,7b07b3c7487f0ea825fc6df75abd658b,2018-08-11 21:30:20,79.8,7.82
020347f6d056bb4209b3ee4711d25f1aa,1,06f2166336faca73c644b11eaca22d06,d5ba419e26d246a0719437cf37d9b46d,2018-08-30 03:15:18,105,23.89
020f04b3da1d597b9a00b825762299baa,1,77f217636750a5d2e21017effe0a634d,c092292535a57dacd95a8765f5518f87,2018-08-11 16:31:25,125,18.98
0222b443ebbd702540abbaf4f5ff7edfa,1,f9b178c9fdc90bbcfbd6c6b49ed47d4c,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-26 21:55:52,70,27.26
0229bc966620f05d9d8fc29c704aa6ffa,1,7564c1759c04fc0a38f2aa84f7a370ee,6860153b69cc696d5dcfe1cdaaafcf62,2018-08-25 14:55:14,45.97,13.9
024602a52e3c89ca5f963affcd2bedada,1,1613b819ab5dae53aead2dbb4ebdb378,16090f2ca825584b5a147ab24aa30c86,2018-08-10 20:30:50,27.9,18.3
02521a906b13fc8ff9314bf88adc31eda,1,d7cdea99e6f50310c242d02f16f1f63c,966cb4760537b1404caedd472cc610a5,2018-08-19 10:55:17,509,12.31
02546acbfd2949a1f63c44ad04978ea1a,1,e70f7c188cd2c0f01a1f6b35411cc481,6560211a19b47992c3666cc44a7e94c0,2018-08-25 11:23:32,78,7.81
0260196efc012b1f83d543ba8220d0eea,1,ca5c923962558430573f83661dbe36d6,66922902710d126a0e7d26b0e3805106,2018-08-24 22:05:13,105,18.54
027b81ccdf72434e7346aafdf630ff31a,1,d285360f29ac7fd97640bf0baef03de0,2eb70248d66e0e3ef83659f71b244378,2018-08-25 02:45:11,154.91,16.18
028cad58dbd393e348c73435f8192919a,1,4fe644d766c7566dbc46fb851363cb3b,c31eff8334d6b3047ed34bebd4d62c36,2018-08-10 15:55:18,99.99,15.01
029b1d3a355dec12cfed60927f076a9da,1,2dd91cf063cf57cb0eebef072746daab,c70c1b0d8ca86052f45a432a38b73958,2018-08-23 17:25:19,110.32,15.87
029b1d3a355dec12cfed60927f076a9da,2,2dd91cf063cf57cb0eebef072746daab,c70c1b0d8ca86052f45a432a38b73958,2018-08-23 17:25:19,110.32,15.87
029b99b0436c25c8de22cb828831ffa8a,1,42737e3759311804e830f222c6135e30,e439f7176d763f92de325271111b2fd5,2018-09-05 23:10:13,379,63.63
029c545413b10a6bd7540401f6eef0a3a,1,8d4e92265a16e69a1e1d76e67e46d72f,54219883e72aad869adfb2a54b7bfa0f,2018-08-17 09:30:15,1350,294.76
02ae2a6d1d1f1432dc743ca4f67033dfa,1,0a6cff78b203b5224378cf8db2dff5a6,ce3ad9de960102d0677a81f5d0bb7b2d,2018-09-03 12:44:49,158,16.21
02aeeaf3075593045bf2f59a7109e2c1a,1,d9440686faf90019c12440cb9c783e4d,d17f467e4bf608a510c20d82f4ba3b6b,2018-08-27 10:32:22,52.39,19.56
02c8da4642d8bb546d022a0701ea1b5aa,1,c3c075d20bbf03a458eb5c4458d82380,070d165398b553f3b4b851c216b8a358,2018-08-31 14:24:35,109.9,43.91
02d3254501ce969c22c38d060166bf68a,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2018-08-17 20:44:01,99.99,23.69
02de39953ce1cf1f7c6d46aac400ee82a,1,44d097d59e8430f88a67517cd0c4f865,6560211a19b47992c3666cc44a7e94c0,2018-08-26 10:45:05,69,18.58
02ed129a369c56d40549270ac5900864a,1,e7d5464b94c9a5963f7c686fc80145ad,58f1a6197ed863543e0136bdedb3fce2,2018-08-08 21:50:22,139,14.31
02efbfba398618f44f8c4097d6822ddda,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,2018-08-30 17:45:14,29.9,7.47
02fc75303e2529f036cb819168fa21a0a,1,8fc31e1c7f966b5262cfcc89e159d9a7,fd386aa7bed2af3c7035c65506c9b4a3,2018-08-19 20:22:01,50,18.45
0300095becf10f9b2993706759522741a,1,59f17be62604541797d4df87ae80cf73,4e922959ae960d389249c378d1c939f5,2018-08-05 20:35:15,89,9.93
032a25a524b766bdb806500361630beaa,1,782447ddd6d2ba5b64cb23ef7a8db626,7b7f91e98f8c6def45a1407923304402,2018-08-18 18:10:17,48.98,23.1
032d1a95f9e146c92cf349805c5e1293a,1,d011223de539cd224b5c5c8082313d46,1025f0e2d44d7041d6cf58b6550e0bfa,2018-09-02 19:50:16,196.8,13.68
0352f2ba09b99ccae0751e133332a46ba,1,97de9cc5ef2b385440117d854522881d,ececbfcff9804a2d6b40f589df8eef2b,2018-08-24 10:30:15,69.5,18.59
03572de4ee0598b00c48f6de965fcf78a,1,e303dfa61ada1f0823b4775f192606b3,058cb5aeb36d7c0fcae20fc85d5e0a59,2018-09-01 14:04:22,148.5,165.32
036091098bdc85e780fc3594006276b7a,1,13b4ff901d43edec666e3253b14b3a8f,1835b56ce799e6a4dc4eddc053f04066,2018-08-24 14:50:20,630,64.49
036091098bdc85e780fc3594006276b7a,2,13b4ff901d43edec666e3253b14b3a8f,1835b56ce799e6a4dc4eddc053f04066,2018-08-24 14:50:20,630,64.49
036c6f5c3d6a81192f4896ddb2c00c83a,1,25ce1fd278819fb92db46f69fdbc5eb6,6bd503a8230299c9316fb0f726933927,2018-08-30 04:25:21,53.8,22.31
036e37b0e268e6087e88d3d7a676c13da,1,64fb265487de2238627ce43fe8a67efc,4a3ca9315b744ce9f8e9374361493884,2018-08-03 15:09:51,79.9,26.86
03798f08af4c622b81b2c8f46c8bfba9a,1,7b31b39ebebeb8282009c48e5587b1d0,7a67c85e85bb2ce8582c35f2203ad736,2018-08-27 15:30:11,89.99,42.91
037ce5266460af220f19d497b130e737a,1,f1bad58626618e14b6b25b096acee146,c70c1b0d8ca86052f45a432a38b73958,2018-09-02 09:44:21,110.32,8.03
037f4f91c8f5cd2a6ddd52a63d97fdcca,1,46b769809b6fb1728843192da1732171,d566c37fa119d5e66c4e9052e83ee4ea,2018-08-22 21:15:21,36.9,12.92
037f4f91c8f5cd2a6ddd52a63d97fdcca,2,46b769809b6fb1728843192da1732171,d566c37fa119d5e66c4e9052e83ee4ea,2018-08-22 21:15:21,36.9,12.92
038f8b45fafa1130d2557e5b8dfd5d71a,1,e2a44ba73fdd5e184c188e4f45e32eec,b499c00f28f4b7069ff6550af8c1348a,2018-08-26 09:19:03,19.99,7.4
0396488303af9f0a78feb9ffa7e48949a,1,7bd043584ab4b147b9b19d9e97b299a9,79ebd9a61bac3eaf882805ed4ecfa12a,2018-08-30 04:55:24,129.9,47.21
03abe0f86b91213bd62793ca180b232da,1,aa8d88eb4b9cb38894e33fa624c4287f,6560211a19b47992c3666cc44a7e94c0,2018-08-11 22:15:17,55,37.3
03b89e8b0ef3ba18cc903dbaa7aff107a,1,10be5827cbcb06a81f220d46dafd0af0,1464afc72f696af775557a821c2e253f,2018-08-10 20:45:12,28.9,18.3
03b9f7dff4b5e742b0593472f28ee9b0a,1,7cdffa73c5aa5471607b4ac982baa201,f84a00e60c73a49e7e851c9bdca3a5bb,2018-08-27 11:45:14,44.5,19.5
03bb0baa2f30152130d3d5df8e44507ea,1,59f09deeea7c839a9212a19f3416b892,729f06993dac8e860d4f02d7088ca48a,2018-08-04 09:15:11,379.9,69.01
03bd6f7b95588e476cdef4abb2cfdd0da,1,af2d506fb01b724e03591349ad36b67e,4b9750c8ad28220fe6702d4ecb7c898f,2018-09-02 11:10:21,48.9,9.09
03c8468d3001db38cadd59ac670341cca,1,51e3084a334ce75dc646c9c6eea90e37,8d956fec2e4337affcb520f56fd8cbfd,2018-08-26 04:25:19,24.53,15.27
03d11bececb87dec8b11f5bd6fa62472a,1,b4af6057abfd298e3bddc365a8fe14ed,31561f325664a8a7aba4c8d0c3a9b3db,2018-08-19 08:44:07,119.9,23.12
03d61f050de69049f4153f164c6f78b5a,1,a42680488264322b4082817cfb32d64d,ed4acab38528488b65a9a9c603ff024a,2018-08-23 08:44:05,276.99,14.6
03d842e44ef7cae41da34acb402983faa,1,2582fbe637afdcd03817b1b16b78fd60,7142540dd4c91e2237acb7e911c4eba2,2018-08-26 10:55:19,59.9,43.22
03d9b0241efc2b1690172701f6800f21a,1,74fc0f00f12925f590846cc41144df80,e067ad2c1c0b48758eb1b5228bcf7a68,2018-08-10 04:31:05,37.9,12.93
03dffd456132253d009d20fc4a228c9ba,1,3ecb405a579723d0b1b5161dd32daf28,b64d51f0435e884e8de603b1655155ae,2018-08-25 11:23:31,12.99,7.39
03e2511c3ad8af9188ef59218b1e8a2ca,1,d285360f29ac7fd97640bf0baef03de0,2eb70248d66e0e3ef83659f71b244378,2018-08-25 03:05:12,154.91,16.18
04075153ea747446984b909a58edef85a,1,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-27 10:15:26,35,13.83
04075153ea747446984b909a58edef85a,2,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-27 10:15:26,35,13.83
040b9db3ba0a38c2c2b139d6604576c8a,1,d04857e7b4b708ee8b8b9921163edba3,9f505651f4a6abe901a56cdc21508025,2018-08-04 11:15:16,69.99,8.65
040ffb806b943aa19e0b176e7746b2b7a,1,2f9c0e14be2e1e641c76a4d0b3032043,cbf09e831b0c11f6f23ffb51004db972,2018-09-03 16:44:19,519,37.69
043e7f7cfe1fdc68f4ba3dc83504db83a,1,a294436012a512193adfae667b8465f8,de23c3b98a88888289c6f5cc1209054a,2018-08-04 22:15:15,120,20.03
04453a84ff0126fdc05079cf18a34890a,1,852dd510258cc0df3ed7b8d8417cebb2,4b9750c8ad28220fe6702d4ecb7c898f,2018-08-16 03:35:14,94.95,19.86
04464191f1b76f60684eac5609f3bddaa,1,8b5227e28272123eefd613a10ffd7704,966cb4760537b1404caedd472cc610a5,2018-09-06 15:15:21,478,12.1
04492e6b1fcee5317506f927e0e89eb2a,1,ce6f74096c84567f22728c84f3d6e7fc,8160255418d5aaa7dbdc9f4c64ebda44,2018-08-19 01:15:13,114.9,15.11
044b08f176981f660b98a85c559ad57da,1,7340a3839a1de1e99d149b8cf052a2ec,4a3ca9315b744ce9f8e9374361493884,2018-08-20 18:55:20,68.5,14.06
0460d320a0a3d5a59cbc08636053751ba,1,73bcea88583002fe12b7399af4ae60da,4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-30 20:05:15,119.9,13.5
04652586a8416e68609d21f267dee2f6a,1,44d097d59e8430f88a67517cd0c4f865,6560211a19b47992c3666cc44a7e94c0,2018-09-03 04:35:22,69,19.39
0467205a89711e4ec8e70ef2277e3287a,1,f5badee8a0e679f057ec0ca4f0f32dcb,e0a366315b1b726b6c7832d664c0f530,2018-08-05 11:31:12,109.9,8.93
046bac99a3d9ff45ef86ebcd710b972aa,1,d8f254be723da6488610b42935533b05,6560211a19b47992c3666cc44a7e94c0,2018-09-02 15:44:36,89,19.53
04749a8c0b72cda9ebbd79d27a0d1e40a,1,18290697e1929309b3195d2931c91b09,21c62b998a043ebe31161d38f84929fc,2018-08-27 15:59:51,214,18.43
0475d054d40280dfba750663c9ad7a0aa,1,a86859b91d632c991b914aead6ec8ad4,612170e34b97004b3ba37eae81836b4c,2018-09-07 17:35:18,49.9,13.69
047ac23902ffcc68f3106db4f2e4338fa,1,e7d5464b94c9a5963f7c686fc80145ad,58f1a6197ed863543e0136bdedb3fce2,2018-08-25 20:43:58,139,14.31
047ea1a58aad923c2c108eafa2c28192a,1,19c91ef95d509ea33eda93495c4d3481,06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-09 04:31:21,122.99,63.11
04836fc7917dc0bfcfbd4456ec4156aca,1,adda822b6a549cd98b20e557b88d230d,9c1c0c36cd23c20897e473901a8fb149,2018-08-26 13:05:18,99.99,58.78
0487b772aa23074a39079a6967041b72a,1,c681df24c54f79b5eab51e15b603abf8,1127b7f2594683f2510f1c2c834a486b,2018-08-30 13:24:34,28.28,13.78
0492eead55cd90ba9690387cca2baa20a,1,b6b76b074ed0d77d0f3443b12d8adb5e,6560211a19b47992c3666cc44a7e94c0,2018-08-26 03:45:09,99,7.95
0499c7fe87611ea8ba76fc6ddceaad0ea,1,282d6e7d6d123206300fc97fb779d569,14a08204d03bb6b6bde8029f801ae0eb,2018-09-06 12:05:13,69,15.58
049ac54eda25ad838a76c65dcfd27c9aa,1,b11802a8f8d0f813ec6d3fa8967aab21,9d681c7e12db302cb261e721040dde65,2018-09-02 16:15:15,139.9,33.12
049db9aade07d0056ead438e182f2b52a,1,7f72a8900b3d2fc8fa2635b7836d6e6e,7299e27ed73d2ad986de7f7c77d919fa,2018-08-13 03:10:17,64.99,18.56
049fa9a29ba386943ccbd0954fe8b8a0a,1,8562e2c780a345b609e1b802d7e3e4ae,8160255418d5aaa7dbdc9f4c64ebda44,2018-08-05 09:31:42,79.9,23.36
04b7151492b049661380a47e0449f9b6a,1,576412dcec722c0f1f28ac7ee9acef54,85cc55e048b6bcc90c75afe7f0e72f72,2018-08-10 08:31:50,84.9,26.89
04b7f4eff7b30fc23df0be1f249113a5a,1,be4788070edee09cc2eac8525f99aec1,094ced053e257ae8cae57205592d6712,2018-09-02 11:31:15,13.4,12.79
04c2b3995f83a3db2540a9217254ef6da,1,6670f250c92cd5a678aea84ab6a19dd5,9e6229250fedbe05838fef417b74e7fb,2018-08-31 18:10:20,79.9,19.75
04ca915235b56ef2ce81703cdaa6a24ba,1,3354a4e684f5e7199f9407db70ccd92b,7a67c85e85bb2ce8582c35f2203ad736,2018-08-09 21:31:41,89.99,23.43
04d3e9115c05c6494aa7c1063f96db5ea,1,71540d636652fc682032d3b3c0a180c1,213b25e6f54661939f11710a6fddb871,2018-08-24 13:25:46,119.85,23.64
04e00ba23c33890eaee39b02e8185cc2a,1,674005996f7500049a539559eeec5b76,85cc55e048b6bcc90c75afe7f0e72f72,2018-08-29 21:45:15,33.9,14.4
04f1f7895e1f86444c5965be2d773cb3a,1,5d6bea33648f018dbb563f3a2fab09f3,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-25 12:42:07,150,21.69
04f87887045aa20403546af3facb8ad1a,1,2ff995aead9c63a1f37a07b3664ead37,8b9d6eec4a7eb7d0f9d579ce0b38324d,2018-08-24 16:31:45,72.99,88.02
0519649fc6c78b0e228b6ea8e6767095a,1,3cb39171fd36c50097f2dedbbe0dfe6e,16090f2ca825584b5a147ab24aa30c86,2018-08-17 03:04:13,29.29,18.31
051c701261744807b2535ab976842f7ea,1,00905d58c87afcbce21420b3712cacaa,1e8b33f18b4f7598d87f5cbee2282cc2,2018-08-10 14:30:11,159.9,18.33
0524a4740833e4c479484d6fd2735725a,1,9a89064fd209d1c1661271942a65099f,0176f73cc1195f367f7b32db1e5b3aa8,2018-09-01 19:24:23,139.9,18.11
0528d983de4118f6b36d55e407d24f94a,1,013ee64977aaa6b2b25475095162e0e9,640e21a7d01df7614a3b4923e990d40c,2018-08-25 10:32:24,69.99,14.8
052b00d65560313221c5692cdb22fcb3a,1,2a5806f10d0f00e5ad032dd2e3c8806e,7c67e1448b00f6e969d365cea6b010ab,2018-08-31 09:10:11,169.99,26.17
053060b606af02b5ea4b079dd492ec5ba,1,8569e9a17c2b63e9e6e998dac2dfa533,b01c2b7b8599b325103ebcddc67413e1,2018-08-19 10:05:17,42.9,18.4
053228d082dcc4c3730e511ecd4c9fa0a,1,3354a4e684f5e7199f9407db70ccd92b,7a67c85e85bb2ce8582c35f2203ad736,2018-09-03 02:55:14,85.99,22.88
053424c24c059910d1e31829dddcd4d9a,1,46f9a2eb5e76a8a39f88ba06e4e9fc9b,ef990a83bbea832f36ebe81376335aa8,2018-08-11 12:51:11,38.9,19.46
05408ed33df5e0bbf70d578dbdca2f29a,1,bcfef6d5629403cedb2c8b855940337c,b4ffb71f0cb1b1c3d63fad021ecf93e1,2018-09-02 16:45:16,34.5,7.5
05426618bfbb87e04fdd3a60a5bfef38a,1,6cdd53843498f92890544667809f1595,ccc4bbb5f32a6ab2b7066a4130f114e3,2018-08-24 19:50:10,364,21.74
0559598ddb2398bb4c202d6efd54f04ea,1,27617ba1ba0b3e090f9397a809f18e95,b561927807645834b59ef0d16ba55a24,2018-08-24 04:32:18,19.9,7.4
05871d52118762aaae93a3682fc5fe2fa,1,451482edc91f59c001a5a3a0e4d594bf,e2aee0892199b1d92530e371abd825bf,2018-09-02 21:05:13,329,60.31
058dbc6a010af0332e7515f383c02b5ba,1,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,2018-09-03 11:35:16,77.9,23.35
059162a0bf2726c87dd0359eef84c878a,1,90c1b4e040d1d1c45897ec2dad4a809d,08cdbae123ff67ca4e36d9d641ce0119,2018-09-03 15:25:15,839.99,174.49
05a5446738fb49ff21e44d318df1189da,1,812caec8528c1f3b1bed583530023cb5,a3e9a2c700480d9bb01fba070ba80a0e,2018-08-26 11:03:31,79,26.72
05a5446738fb49ff21e44d318df1189da,2,b370dd237db6a8a0bd74a6da9e367a80,c53bcd3be457a342a97e39e5a9f0be22,2018-08-27 11:03:31,89.9,35.53
05ae7d6bd78e2a61f4c0076a9d690aa8a,1,c80124276571cd4bef53cf35d9b36c5c,2528513dd95219a6013d4d05176e391a,2018-08-26 12:43:35,219,16.83
05ddf4cc62efcc6f34b8c693eaa2db01a,1,24c9d329963373e2fccaa3f3204db19e,7299e27ed73d2ad986de7f7c77d919fa,2018-08-06 10:31:18,69.99,18.59
05deb664157a8c5022b440fc420bb397a,1,2827ebfb043a328a13a06ca9165cad0a,1900267e848ceeba8fa32d80c1a5f5a8,2018-08-25 14:10:13,69,14.79
05e6d57ea1f64b4e9a0b37c669515cfca,1,4d012181c7a23a79f84dc6cdd1cb1c04,6c99c983ce3b6ba0ab813e6790e81691,2018-08-10 00:30:41,42.2,44.1
05ec8e2b68474e347ff47b71274e2361a,1,0bbdc963004d9b2fd3427ee3c5ae3608,06df0c10d34e459d9672bc77388742eb,2018-08-26 10:50:16,299,20.19
05f5cfec67106e59d6280f62c4792d25a,1,8ebb1bc470f9bfd4017c0be0773211ad,845e8036c3f7bf62099352f5ed910240,2018-08-30 10:35:16,49.9,15.45
06093968558c2db43ddc36679aacc280a,1,bb3ba3a4e6d7471b6754e8e3f13f1464,ac3508719a1d8f5b7614b798f70af136,2018-08-18 10:44:38,104.9,19.92
060b8f810cc106b90824b59a26ceb0dba,1,b87bbfdf00132276418f99d965fdf676,02ecc2a19303f05e59ce133fd923fff7,2018-08-10 22:31:18,149.9,27.35
060c88a63c83f2dfaeea611cc18edefda,1,3168b2696b15ca440b92afa9e011a084,5cf13accae3222c70a9cac40818ae839,2018-08-11 15:15:09,109.9,51.06
06136e6a6532fabbd5675f8090fca4b3a,1,9286aa6d0235770b570beb128f608e42,d66c11a9572221d92fbb8c4897db5f9b,2018-08-25 09:23:54,30.09,42.49
061c593a0c8fd1b92c2abc7c1a87b329a,1,13d9c868a0780a698f5604b49d3e81ca,acb6c2ca5c82411c1fdb88d5fd5eb95e,2018-08-20 12:45:24,49.9,15.45
063f2375ecf74934d05e78a476f92cb5a,1,d03e74df1b077535fb82990351bd3cac,49067458c68f7701fd334ce326accbe0,2018-08-19 03:45:49,28.45,18.3
